canonical_player_id,season,fpl_id,fc_id,fpl_name,fpl_web_name,matched_fc_name,team_id,match_confidence,mapping_method
2894,2025-26,660,257191,Anton Stach,Stach,Anton Stach,11,EXACT,Deterministic Normalized Name Match
2895,2025-26,665,N/A,Lucas Estella Perri,Perri,Lucas Estella Perri,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2896,2025-26,691,221479,Dominic Calvert-Lewin,Calvert-Lewin,Dominic Calvert-Lewin,11,EXACT,Deterministic Normalized Name Match
2897,2025-26,698,242530,Noah Okafor,Okafor,Noah Okafor,11,EXACT,Deterministic Normalized Name Match
2898,2025-26,706,231554,James Justin,Justin,James Justin,11,EXACT,Deterministic Normalized Name Match
2899,2025-26,741,N/A,Harry Gray,Gray,Harry Gray,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2900,2025-26,787,N/A,Sam Chambers,Chambers,Sam Chambers,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2901,2025-26,837,N/A,Jayden Lienou,Lienou,Jayden Lienou,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2902,2025-26,838,N/A,Rhys Chadwick,Chadwick,Rhys Chadwick,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2903,2025-26,839,N/A,Alfie Cresswell,Cresswell,Alfie Cresswell,11,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2904,2025-26,366,N/A,Alisson Becker,A.Becker,Alisson Becker,12,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2905,2025-26,367,262621,Giorgi Mamardashvili,Mamardashvili,Giorgi Mamardashvili,12,EXACT,Deterministic Normalized Name Match
2906,2025-26,368,79922,Ãrmin PÃ©csi,PÃ©csi,Ármin Pécsi,12,EXACT,Deterministic Normalized Name Match
2907,2025-26,369,222514,Freddie Woodman,Woodman,Freddie Woodman,12,EXACT,Deterministic Normalized Name Match
2908,2025-26,370,253149,Jeremie Frimpong,Frimpong,Jeremie Frimpong,12,EXACT,Deterministic Normalized Name Match
2909,2025-26,371,260908,Milos Kerkez,Kerkez,Milos Kerkez,12,EXACT,Deterministic Normalized Name Match
2910,2025-26,372,216267,Andrew Robertson,Robertson,Andrew Robertson,12,EXACT,Deterministic Normalized Name Match
2911,2025-26,373,203376,Virgil van Dijk,Virgil,Virgil van Dijk,12,EXACT,Deterministic Normalized Name Match
2912,2025-26,374,237678,Ibrahima KonatÃ©,KonatÃ©,Ibrahima Konaté,12,EXACT,Deterministic Normalized Name Match
2913,2025-26,375,264298,Conor Bradley,Bradley,Conor Bradley,12,EXACT,Deterministic Normalized Name Match
2914,2025-26,376,225100,Joe Gomez,Gomez,Joe Gomez,12,EXACT,Deterministic Normalized Name Match
2915,2025-26,377,N/A,Konstantinos Tsimikas,Tsimikas,Konstantinos Tsimikas,12,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2916,2025-26,378,N/A,Amara Nallo,Nallo,Amara Nallo,12,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2917,2025-26,379,247601,Rhys Williams,R.Williams,Rhys Williams,12,EXACT,Deterministic Normalized Name Match
2918,2025-26,380,252897,Calvin Ramsay,Ramsay,Calvin Ramsay,12,EXACT,Deterministic Normalized Name Match
2919,2025-26,381,209331,Mohamed Salah,M.Salah,Mohamed Salah,12,EXACT,Deterministic Normalized Name Match
2920,2025-26,382,256630,Florian Wirtz,Wirtz,Florian Wirtz,12,EXACT,Deterministic Normalized Name Match
2921,2025-26,383,241084,Luis DÃ­az Marulanda,Luis DÃ­az,Luis Díaz,12,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2922,2025-26,384,242516,Cody Gakpo,Gakpo,Cody Gakpo,12,EXACT,Deterministic Normalized Name Match
2923,2025-26,385,235805,Federico Chiesa,Chiesa,Federico Chiesa,12,EXACT,Deterministic Normalized Name Match
2924,2025-26,386,239837,Alexis Mac Allister,Mac Allister,Alexis Mac Allister,12,EXACT,Deterministic Normalized Name Match
2925,2025-26,387,236772,Dominik Szoboszlai,Szoboszlai,Dominik Szoboszlai,12,EXACT,Deterministic Normalized Name Match
2926,2025-26,388,242434,Curtis Jones,C.Jones,Curtis Jones,12,EXACT,Deterministic Normalized Name Match
2927,2025-26,390,246104,Ryan Gravenberch,Gravenberch,Ryan Gravenberch,12,EXACT,Deterministic Normalized Name Match
2928,2025-26,392,N/A,Endo Wataru,Endo,Endo Wataru,12,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2929,2025-26,393,N/A,Stefan BajÄetiÄ Maquieira,Bajcetic,Stefan BajÄetiÄ Maquieira,12,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2930,2025-26,394,N/A,James McConnell,McConnell,James McConnell,12,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2931,2025-26,395,265459,Tyler Morton,Morton,Tyler Morton,12,EXACT,Deterministic Normalized Name Match
2932,2025-26,396,279128,Trey Nyoni,Nyoni,Trey Nyoni,12,EXACT,Deterministic Normalized Name Match
2933,2025-26,397,N/A,Darwin NÃºÃ±ez Ribeiro,Darwin,Darwin NÃºÃ±ez Ribeiro,12,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2934,2025-26,398,N/A,Jayden Danns,Danns,Jayden Danns,12,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2935,2025-26,499,233731,Alexander Isak,Isak,Alexander Isak,12,EXACT,Deterministic Normalized Name Match
2936,2025-26,661,257289,Hugo EkitikÃ©,EkitikÃ©,Hugo Ekitiké,12,EXACT,Deterministic Normalized Name Match
2937,2025-26,686,80376,Rio Ngumoha,Ngumoha,Rio Ngumoha,12,EXACT,Deterministic Normalized Name Match
2938,2025-26,692,70824,Giovanni Leoni,Leoni,Giovanni Leoni,12,EXACT,Deterministic Normalized Name Match
2939,2025-26,746,N/A,Kieran Morrison,Morrison,Kieran Morrison,12,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2940,2025-26,760,N/A,Wellity Lucky,Lucky,Wellity Lucky,12,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2941,2025-26,830,240897,Will Wright,Wright,Will Wright,12,EXACT,Deterministic Normalized Name Match
2942,2025-26,832,N/A,Talla Ndiaye,Ndiaye,Talla Ndiaye,12,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2943,2025-26,82,241236,Antoine Semenyo,Semenyo,Antoine Semenyo,13,EXACT,Deterministic Normalized Name Match
2944,2025-26,182,263063,James Trafford,Trafford,James Trafford,13,EXACT,Deterministic Normalized Name Match
2945,2025-26,260,241159,Marc GuÃ©hi,GuÃ©hi,Marc Guéhi,13,EXACT,Deterministic Normalized Name Match
2946,2025-26,399,N/A,Ederson Santana de Moraes,Ederson M.,Ederson Santana de Moraes,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2947,2025-26,401,204246,Marcus Bettinelli,Bettinelli,Marcus Bettinelli,13,EXACT,Deterministic Normalized Name Match
2948,2025-26,402,242641,Rayan AÃ¯t-Nouri,AÃ¯t-Nouri,Rayan Aït-Nouri,13,EXACT,Deterministic Normalized Name Match
2949,2025-26,403,251517,JoÅ¡ko Gvardiol,Gvardiol,Joško Gvardiol,13,EXACT,Deterministic Normalized Name Match
2950,2025-26,404,229237,Manuel Akanji,Akanji,Manuel Akanji,13,EXACT,Deterministic Normalized Name Match
2951,2025-26,405,208920,Nathan AkÃ©,AkÃ©,Nathan Aké,13,EXACT,Deterministic Normalized Name Match
2952,2025-26,406,277031,Abdukodir Khusanov,Khusanov,Abdukodir Khusanov,13,EXACT,Deterministic Normalized Name Match
2953,2025-26,407,253124,Matheus Nunes,Matheus N.,Matheus Nunes,13,EXACT,Deterministic Normalized Name Match
2954,2025-26,408,N/A,RÃºben dos Santos Gato Alves Dias,RÃºben,RÃºben dos Santos Gato Alves Dias,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2955,2025-26,409,203574,John Stones,Stones,John Stones,13,EXACT,Deterministic Normalized Name Match
2956,2025-26,410,271574,Rico Lewis,Lewis,Rico Lewis,13,EXACT,Deterministic Normalized Name Match
2957,2025-26,411,277427,Nico O'Reilly,O'Reilly,Nico O'Reilly,13,EXACT,Deterministic Normalized Name Match
2958,2025-26,412,76624,Vitor de Oliveira Nunes dos Reis,Vitor Reis,Vitor Reis,13,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2959,2025-26,413,256675,Omar Marmoush,Marmoush,Omar Marmoush,13,EXACT,Deterministic Normalized Name Match
2960,2025-26,414,237692,Phil Foden,Foden,Phil Foden,13,EXACT,Deterministic Normalized Name Match
2961,2025-26,415,270409,SÃ¡vio Moreira de Oliveira,Savinho,Savinho,13,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2962,2025-26,416,232805,Bernardo Mota Veiga de Carvalho e Silva,Bernardo,Bernardo,13,HIGH_CONFIDENCE,Deterministic Normalized Name Match
2963,2025-26,417,251570,Rayan Cherki,Cherki,Rayan Cherki,13,EXACT,Deterministic Normalized Name Match
2964,2025-26,418,246420,JÃ©rÃ©my Doku,Doku,Jérémy Doku,13,EXACT,Deterministic Normalized Name Match
2965,2025-26,420,N/A,Ä°lkay GÃ¼ndoÄan,GÃ¼ndoÄan,Ä°lkay GÃ¼ndoÄan,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2966,2025-26,421,N/A,Rodrigo 'Rodri' Hernandez Cascante,Rodrigo,Rodrigo 'Rodri' Hernandez Cascante,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2967,2025-26,422,207410,Mateo KovaÄiÄ,KovaÄiÄ,Mateo Kovačić,13,EXACT,Deterministic Normalized Name Match
2968,2025-26,423,N/A,Nico GonzÃ¡lez Iglesias,N.Gonzalez,Nico GonzÃ¡lez Iglesias,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2969,2025-26,425,276528,Claudio Echeverri,Echeverri,Claudio Echeverri,13,EXACT,Deterministic Normalized Name Match
2970,2025-26,427,240638,Tijjani Reijnders,Reijnders,Tijjani Reijnders,13,EXACT,Deterministic Normalized Name Match
2971,2025-26,428,268737,Sverre Nypan,Nypan,Sverre Nypan,13,EXACT,Deterministic Normalized Name Match
2972,2025-26,429,224081,Kalvin Phillips,Phillips,Kalvin Phillips,13,EXACT,Deterministic Normalized Name Match
2973,2025-26,430,239085,Erling Haaland,Haaland,Erling Haaland,13,EXACT,Deterministic Normalized Name Match
2974,2025-26,736,230621,Gianluigi Donnarumma,Donnarumma,Gianluigi Donnarumma,13,EXACT,Deterministic Normalized Name Match
2975,2025-26,739,N/A,Divine Mukasa,Mukasa,Divine Mukasa,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2976,2025-26,740,N/A,Stephen Mfuni,Mfuni,Stephen Mfuni,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2977,2025-26,742,N/A,Ryan McAidoo,McAidoo,Ryan McAidoo,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2978,2025-26,763,N/A,Charlie Gray,Gray,Charlie Gray,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2979,2025-26,764,N/A,Reigan Heskey,Heskey,Reigan Heskey,13,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2980,2025-26,794,76250,Max Alleyne,Alleyne,Max Alleyne,13,EXACT,Deterministic Normalized Name Match
2981,2025-26,119,243014,Bryan Mbeumo,Mbeumo,Bryan Mbeumo,14,EXACT,Deterministic Normalized Name Match
2982,2025-26,431,243647,Altay BayÄ±ndÄ±r,Bayindir,Altay Bayındır,14,EXACT,Deterministic Normalized Name Match
2983,2025-26,432,226753,AndrÃ© Onana,Onana,André Onana,14,EXACT,Deterministic Normalized Name Match
2984,2025-26,433,274988,Elyh Harrison,Harrison,Elyh Harrison,14,EXACT,Deterministic Normalized Name Match
2985,2025-26,434,163264,Tom Heaton,Heaton,Tom Heaton,14,EXACT,Deterministic Normalized Name Match
2986,2025-26,435,N/A,Dermot Mee,Mee,Dermot Mee,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2987,2025-26,436,235243,Matthijs de Ligt,De Ligt,Matthijs de Ligt,14,EXACT,Deterministic Normalized Name Match
2988,2025-26,437,239301,Lisandro MartÃ­nez,Martinez,Lisandro Martínez,14,EXACT,Deterministic Normalized Name Match
2989,2025-26,438,236401,Noussair Mazraoui,Mazraoui,Noussair Mazraoui,14,EXACT,Deterministic Normalized Name Match
2990,2025-26,439,N/A,Diego LeÃ³n Blanco,D.Leon,Diego LeÃ³n Blanco,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2991,2025-26,440,N/A,Diogo Dalot Teixeira,Dalot,Diogo Dalot Teixeira,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
2992,2025-26,441,277432,Patrick Dorgu,Dorgu,Patrick Dorgu,14,EXACT,Deterministic Normalized Name Match
2993,2025-26,442,203263,Harry Maguire,Maguire,Harry Maguire,14,EXACT,Deterministic Normalized Name Match
2994,2025-26,443,205988,Luke Shaw,Shaw,Luke Shaw,14,EXACT,Deterministic Normalized Name Match
2995,2025-26,444,269087,Leny Yoro,Yoro,Leny Yoro,14,EXACT,Deterministic Normalized Name Match
2996,2025-26,445,273599,Harry Amass,Amass,Harry Amass,14,EXACT,Deterministic Normalized Name Match
2997,2025-26,446,269233,Tyler Fredricson,Fredricson,Tyler Fredricson,14,EXACT,Deterministic Normalized Name Match
2998,2025-26,447,75087,Ayden Heaven,Heaven,Ayden Heaven,14,EXACT,Deterministic Normalized Name Match
2999,2025-26,448,238041,Tyrell Malacia,Malacia,Tyrell Malacia,14,EXACT,Deterministic Normalized Name Match
3000,2025-26,449,N/A,Bruno Borges Fernandes,B.Fernandes,Bruno Borges Fernandes,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3001,2025-26,450,N/A,Matheus Santos Carneiro da Cunha,Cunha,Matheus Santos Carneiro da Cunha,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3002,2025-26,451,231677,Marcus Rashford,Rashford,Marcus Rashford,14,EXACT,Deterministic Normalized Name Match
3003,2025-26,452,254088,Amad Diallo,Amad,Amad,14,HIGH_CONFIDENCE,Deterministic Normalized Name Match
3004,2025-26,454,263947,Antony dos Santos,Antony,Antony,14,HIGH_CONFIDENCE,Deterministic Normalized Name Match
3005,2025-26,455,233064,Mason Mount,Mount,Mason Mount,14,EXACT,Deterministic Normalized Name Match
3006,2025-26,457,200145,Carlos Henrique Casimiro,Casemiro,Casemiro,14,HIGH_CONFIDENCE,Deterministic Normalized Name Match
3007,2025-26,458,269136,Kobbie Mainoo,Mainoo,Kobbie Mainoo,14,EXACT,Deterministic Normalized Name Match
3008,2025-26,459,N/A,Manuel Ugarte Ribeiro,Ugarte,Manuel Ugarte Ribeiro,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3009,2025-26,460,268439,Toby Collyer,Collyer,Toby Collyer,14,EXACT,Deterministic Normalized Name Match
3010,2025-26,461,N/A,Jayce Fitzgerald,Fitzgerald,Jayce Fitzgerald,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3011,2025-26,462,N/A,Jack Fletcher,J.Fletcher,Jack Fletcher,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3012,2025-26,463,N/A,SÃ©kou KonÃ©,Kone,SÃ©kou KonÃ©,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3013,2025-26,464,N/A,Jack Moorhouse,Moorhouse,Jack Moorhouse,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3014,2025-26,465,259399,Rasmus HÃ¸jlund,HÃ¸jlund,Rasmus Højlund,14,EXACT,Deterministic Normalized Name Match
3015,2025-26,466,250961,Joshua Zirkzee,Zirkzee,Joshua Zirkzee,14,EXACT,Deterministic Normalized Name Match
3016,2025-26,467,77354,Chido Obi,Obi,Chido Obi,14,EXACT,Deterministic Normalized Name Match
3017,2025-26,468,71973,Ethan Wheatley,Wheatley,Ethan Wheatley,14,EXACT,Deterministic Normalized Name Match
3018,2025-26,681,N/A,Benjamin Sesko,Å eÅ¡ko,Benjamin Sesko,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3019,2025-26,733,254803,Senne Lammens,Lammens,Senne Lammens,14,EXACT,Deterministic Normalized Name Match
3020,2025-26,755,N/A,Shea Lacey,Lacey,Shea Lacey,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3021,2025-26,769,N/A,Bendito Mantato,Bendito Mantato,Bendito Mantato,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3022,2025-26,771,N/A,Tyler Fletcher,Fletcher,Tyler Fletcher,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3023,2025-26,788,N/A,Godwill Kukonki,Kukonki,Godwill Kukonki,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3024,2025-26,827,N/A,Jim Thwaites,Thwaites,Jim Thwaites,14,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3025,2025-26,52,246923,Jacob Ramsey,J.Ramsey,Jacob Ramsey,15,EXACT,Deterministic Normalized Name Match
3026,2025-26,135,234824,Yoane Wissa,Wissa,Yoane Wissa,15,EXACT,Deterministic Normalized Name Match
3027,2025-26,469,203841,Nick Pope,Pope,Nick Pope,15,EXACT,Deterministic Normalized Name Match
3028,2025-26,471,198039,Mark Gillespie,Gillespie,Mark Gillespie,15,EXACT,Deterministic Normalized Name Match
3029,2025-26,472,211990,Odysseas Vlachodimos,Odysseas,Odysseas Vlachodimos,15,EXACT,Deterministic Normalized Name Match
3030,2025-26,473,266127,Lewis Hall,Hall,Lewis Hall,15,EXACT,Deterministic Normalized Name Match
3031,2025-26,474,210047,Fabian SchÃ¤r,SchÃ¤r,Fabian Schär,15,EXACT,Deterministic Normalized Name Match
3032,2025-26,475,251809,Sven Botman,Botman,Sven Botman,15,EXACT,Deterministic Normalized Name Match
3033,2025-26,476,198032,Dan Burn,Burn,Dan Burn,15,EXACT,Deterministic Normalized Name Match
3034,2025-26,477,262118,Tino Livramento,Livramento,Tino Livramento,15,EXACT,Deterministic Normalized Name Match
3035,2025-26,478,186345,Kieran Trippier,Trippier,Kieran Trippier,15,EXACT,Deterministic Normalized Name Match
3036,2025-26,479,207650,Emil Krafth,Krafth,Emil Krafth,15,EXACT,Deterministic Normalized Name Match
3037,2025-26,480,203487,Jamaal Lascelles,Lascelles,Jamaal Lascelles,15,EXACT,Deterministic Normalized Name Match
3038,2025-26,481,270617,Alex Murphy,A.Murphy,Alex Murphy,15,EXACT,Deterministic Normalized Name Match
3039,2025-26,482,258805,Harrison Ashby,Ashby,Harrison Ashby,15,EXACT,Deterministic Normalized Name Match
3040,2025-26,483,N/A,Miodrag PivaÅ¡,Pivas,Miodrag PivaÅ¡,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3041,2025-26,484,218659,Matt Targett,Targett,Matt Targett,15,EXACT,Deterministic Normalized Name Match
3042,2025-26,485,242964,Anthony Gordon,Gordon,Anthony Gordon,15,EXACT,Deterministic Normalized Name Match
3043,2025-26,486,257470,Anthony Elanga,Elanga,Anthony Elanga,15,EXACT,Deterministic Normalized Name Match
3044,2025-26,487,234742,Harvey Barnes,Barnes,Harvey Barnes,15,EXACT,Deterministic Normalized Name Match
3045,2025-26,488,N/A,Bruno GuimarÃ£es Rodriguez Moura,Bruno G.,Bruno GuimarÃ£es Rodriguez Moura,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3046,2025-26,489,206085,Jacob Murphy,J.Murphy,Jacob Murphy,15,EXACT,Deterministic Normalized Name Match
3047,2025-26,490,223334,Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,Joelinton,Joelinton,15,HIGH_CONFIDENCE,Deterministic Normalized Name Match
3048,2025-26,491,241096,Sandro Tonali,Tonali,Sandro Tonali,15,EXACT,Deterministic Normalized Name Match
3049,2025-26,492,N/A,AntoÃ±ito Cordero Campillo,AntoÃ±ito C.,AntoÃ±ito Cordero Campillo,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3050,2025-26,494,237329,Joe Willock,Willock,Joe Willock,15,EXACT,Deterministic Normalized Name Match
3051,2025-26,495,N/A,Isaac Hayden,Hayden,Isaac Hayden,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3052,2025-26,496,N/A,Garang Kuol,Kuol,Garang Kuol,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3053,2025-26,497,274246,Lewis Miley,L.Miley,Lewis Miley,15,EXACT,Deterministic Normalized Name Match
3054,2025-26,498,254135,Joe White,White,Joe White,15,EXACT,Deterministic Normalized Name Match
3055,2025-26,500,270519,William Osula,Osula,William Osula,15,EXACT,Deterministic Normalized Name Match
3056,2025-26,501,N/A,Sean Neave,Neave,Sean Neave,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3057,2025-26,674,233934,Aaron Ramsdale,Ramsdale,Aaron Ramsdale,15,EXACT,Deterministic Normalized Name Match
3058,2025-26,684,256261,Malick Thiaw,Thiaw,Malick Thiaw,15,EXACT,Deterministic Normalized Name Match
3059,2025-26,689,N/A,Seung-Soo Park,Seung soo,Seung-Soo Park,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3060,2025-26,714,254022,Nick Woltemade,Woltemade,Nick Woltemade,15,EXACT,Deterministic Normalized Name Match
3061,2025-26,753,163600,John Ruddy,Ruddy,John Ruddy,15,EXACT,Deterministic Normalized Name Match
3062,2025-26,765,N/A,Leo Shahar,Shahar,Leo Shahar,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3063,2025-26,772,N/A,Sam Alabi,Alabi,Sam Alabi,15,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3064,2025-26,12,227813,Oleksandr Zinchenko,Zinchenko,Oleksandr Zinchenko,16,EXACT,Deterministic Normalized Name Match
3065,2025-26,400,N/A,Stefan Ortega Moreno,Ortega Moreno,Stefan Ortega Moreno,16,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3066,2025-26,426,264349,James McAtee,McAtee,James McAtee,16,EXACT,Deterministic Normalized Name Match
3067,2025-26,502,199641,Matz Sels,Sels,Matz Sels,16,EXACT,Deterministic Normalized Name Match
3068,2025-26,503,N/A,Carlos Miguel dos Santos Pereira,C.Miguel,Carlos Miguel dos Santos Pereira,16,UNMATCHED_RESERVE,Deterministic Normalized Name Match
3069,2025-26,504,233267,Matt Turner,Turner,Matt Turner,16,EXACT,Deterministic Normalized Name Match
3070,2025-26,505,238095,Nikola MilenkoviÄ,MilenkoviÄ,Nikola Milenković,16,EXACT,Deterministic Normalized Name Match
3071,2025-26,506,278016,Murillo Costa dos Santos,Murillo,Murillo,16,HIGH_CONFIDENCE,Deterministic Normalized Name Match
3072,2025-26,507,224656,Ola Aina,Aina,Ola Aina,16,EXACT,Deterministic Normalized Name Match
3073,2025-26,508,243057,Neco Williams,N.Williams,Neco Williams,16,EXACT,Deterministic Normalized Name Match
3074,2025-26,509,251616,David Mota Veiga Teixeira do Carmo,David Carmo,David Carmo,16,HIGH_CONFIDENCE,Deterministic Normalized Name Match
3075,2025-26,510,79629,Jair Paula da Cunha Filho,Jair Cunha,Jair Cunha,16,HIGH_CONFIDENCE,Deterministic Normalized Name Match
3076,2025-26,511,256008,Felipe Rodrigues da Silva,Morato,Morato,16,HIGH_CONFIDENCE,Deterministic Normalized Name Match
3077,2025-26,512,235026,Omar Richards,O.Richards,Omar Richards,16,EXACT,Deterministic Normalized Name Match
3078,2025-26,513,74242,Zach Abbott,Abbott,Zach Abbott,16,EXACT,Deterministic Normalized Name Match
3079,2025-26,514,202750,Willy Boly,Boly,Willy Boly,16,EXACT,Deterministic Normalized Name Match
